iteration,scenario,monitoring_cost_pct,monitoring_cost_euro,implementation_cost_pct,implementation_cost_euro,total_governance_cost_pct,total_governance_cost_euro,disbursement_lag_months,mobilization_ratio,gross_mobilization_ratio,net_mobilization_ratio,risk_premium_bps,mrv_reduction,lag_reduction,effective_lag_reduction,risk_premium_reduction_bps,effective_risk_premium_reduction_bps,bluewashing_risk_reduction,effective_bluewashing_reduction,legal_uncertainty_penalty,oracle_failure_risk,adoption_friction,gross_benefit,penalty_factor,net_benefit
3146,Traditional Governance,0.03726314387184724,3726314.3871847237,0.0,0.0,0.03726314387184724,3726314.3871847237,3.343454358106969,3.594651893542799,3.594651893542799,3.594651893542799,299.8874638159863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,Traditional Governance,0.03908149277226233,3908149.2772262334,0.0,0.0,0.03908149277226233,3908149.2772262334,5.597043367643751,3.9003946593473877,3.9003946593473877,3.9003946593473877,295.62341643563997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,Traditional Governance,0.03861021088715021,3861021.0887150215,0.0,0.0,0.03861021088715021,3861021.0887150215,3.824953397612574,4.245935692397408,4.245935692397408,4.245935692397408,285.1959436932286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,Traditional Governance,0.04201849126310897,4201849.126310897,0.0,0.0,0.04201849126310897,4201849.126310897,4.515782994374045,4.138210301025295,4.138210301025295,4.138210301025295,275.6285873152791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,Traditional Governance,0.029094307639136074,2909430.763913607,0.0,0.0,0.029094307639136074,2909430.763913607,4.057082040052613,3.9463161551860493,3.9463161551860493,3.9463161551860493,288.22676242079586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,Traditional Governance,0.020609161370745404,2060916.1370745404,0.0,0.0,0.020609161370745404,2060916.1370745404,4.913083232723921,3.7358700853077136,3.7358700853077136,3.7358700853077136,295.0646005482165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,Traditional Governance,0.036558936800590136,3655893.6800590134,0.0,0.0,0.036558936800590136,3655893.6800590134,4.997636515884979,4.538169430796072,4.538169430796072,4.538169430796072,315.6676313459979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,Traditional Governance,0.0326188901134569,3261889.01134569,0.0,0.0,0.0326188901134569,3261889.01134569,4.336971135014522,3.9225903296172264,3.9225903296172264,3.9225903296172264,282.9718659230089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,Traditional Governance,0.027463531268957876,2746353.1268957877,0.0,0.0,0.027463531268957876,2746353.1268957877,4.760251354735825,4.404562021293587,4.404562021293587,4.404562021293587,311.4089434555452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,Traditional Governance,0.02915218221775045,2915218.2217750447,0.0,0.0,0.02915218221775045,2915218.2217750447,5.360336909349292,4.266729913123371,4.266729913123371,4.266729913123371,269.878870777214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,Traditional Governance,0.03221831373826398,3221831.3738263985,0.0,0.0,0.03221831373826398,3221831.3738263985,5.087115030913932,4.378999337593376,4.378999337593376,4.378999337593376,278.1417157110279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,Traditional Governance,0.02562183394445411,2562183.394445411,0.0,0.0,0.02562183394445411,2562183.394445411,4.366396622288754,3.3471738856778175,3.3471738856778175,3.3471738856778175,290.3935979676463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,Traditional Governance,0.025060725339099414,2506072.5339099416,0.0,0.0,0.025060725339099414,2506072.5339099416,4.40948296993432,3.9817039259300104,3.9817039259300104,3.9817039259300104,298.46761617732943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,Traditional Governance,0.04385279044399818,4385279.044399818,0.0,0.0,0.04385279044399818,4385279.044399818,5.286524165175577,3.7762597490078393,3.7762597490078393,3.7762597490078393,280.07726774526526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,Traditional Governance,0.03185100152768378,3185100.152768378,0.0,0.0,0.03185100152768378,3185100.152768378,3.3932907345953414,3.7922392545992705,3.7922392545992705,3.7922392545992705,273.6675874015201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,Traditional Governance,0.04717224715774402,4717224.715774402,0.0,0.0,0.04717224715774402,4717224.715774402,3.320393625735935,3.787703677523999,3.787703677523999,3.787703677523999,303.4073752224391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,Traditional Governance,0.04599564658760993,4599564.658760993,0.0,0.0,0.04599564658760993,4599564.658760993,3.962330004230669,3.905918904664577,3.905918904664577,3.905918904664577,295.3865581547815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,Traditional Governance,0.028009811299100698,2800981.12991007,0.0,0.0,0.028009811299100698,2800981.12991007,5.1192601979495,3.9250530385261864,3.9250530385261864,3.9250530385261864,295.6011145406231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,Traditional Governance,0.038673744497994315,3867374.4497994315,0.0,0.0,0.038673744497994315,3867374.4497994315,3.8303368860151905,4.115581646673437,4.115581646673437,4.115581646673437,289.23943739674723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,Traditional Governance,0.03659709733330803,3659709.733330803,0.0,0.0,0.03659709733330803,3659709.733330803,4.133029912344589,3.8200537291279986,3.8200537291279986,3.8200537291279986,293.0840767524376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,Traditional Governance,0.03820132138319376,3820132.138319376,0.0,0.0,0.03820132138319376,3820132.138319376,4.708028291962549,3.790893177351944,3.790893177351944,3.790893177351944,280.3376495779841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,Traditional Governance,0.026579205879626634,2657920.5879626633,0.0,0.0,0.026579205879626634,2657920.5879626633,3.910545246144426,3.87939568691242,3.87939568691242,3.87939568691242,286.7820496757283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,Traditional Governance,0.02921151645417578,2921151.645417578,0.0,0.0,0.02921151645417578,2921151.645417578,4.167914181605858,4.166547989945125,4.166547989945125,4.166547989945125,302.1603155021874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,Traditional Governance,0.025872597181222007,2587259.7181222006,0.0,0.0,0.025872597181222007,2587259.7181222006,4.449519669426519,3.2148021890054577,3.2148021890054577,3.2148021890054577,301.1273005616007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,Traditional Governance,0.0366531049433841,3665310.49433841,0.0,0.0,0.0366531049433841,3665310.49433841,4.013159304826107,4.230849567557237,4.230849567557237,4.230849567557237,328.3121479543709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,Traditional Governance,0.04754357661061677,4754357.661061677,0.0,0.0,0.04754357661061677,4754357.661061677,5.815234142495695,3.858695682808323,3.858695682808323,3.858695682808323,321.0638563966811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,Traditional Governance,0.03785063960309324,3785063.960309324,0.0,0.0,0.03785063960309324,3785063.960309324,3.857617092848379,4.063513007420418,4.063513007420418,4.063513007420418,255.95878725684807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,Traditional Governance,0.0385913493681272,3859134.93681272,0.0,0.0,0.0385913493681272,3859134.93681272,5.178243936524432,4.2475043294878745,4.2475043294878745,4.2475043294878745,283.89424099854386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,Traditional Governance,0.047366232488330925,4736623.248833093,0.0,0.0,0.047366232488330925,4736623.248833093,4.454458401517292,4.008715610270617,4.008715610270617,4.008715610270617,326.30350150752525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,Traditional Governance,0.037962774380170004,3796277.4380170004,0.0,0.0,0.037962774380170004,3796277.4380170004,3.762270659766495,4.127953571633363,4.127953571633363,4.127953571633363,289.6707214894832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,Traditional Governance,0.02425225912695965,2425225.912695965,0.0,0.0,0.02425225912695965,2425225.912695965,3.7301970331572245,4.479881482213778,4.479881482213778,4.479881482213778,298.8725715389029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,Traditional Governance,0.04226388472070568,4226388.472070567,0.0,0.0,0.04226388472070568,4226388.472070567,4.50044414983264,3.395521939089469,3.395521939089469,3.395521939089469,309.68777642395844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,Traditional Governance,0.03281035638342893,3281035.638342893,0.0,0.0,0.03281035638342893,3281035.638342893,4.261285364860564,3.8688773507173853,3.8688773507173853,3.8688773507173853,302.2170085724678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,Traditional Governance,0.021401295715265667,2140129.5715265665,0.0,0.0,0.021401295715265667,2140129.5715265665,4.027477662048413,4.494015235515171,4.494015235515171,4.494015235515171,254.93354373518338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,Traditional Governance,0.03510890802870284,3510890.802870284,0.0,0.0,0.03510890802870284,3510890.802870284,5.570146672975386,4.34383137111526,4.34383137111526,4.34383137111526,282.1374754342784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,Traditional Governance,0.044676162135669294,4467616.213566929,0.0,0.0,0.044676162135669294,4467616.213566929,4.444025218910445,4.0996713743748705,4.0996713743748705,4.0996713743748705,272.40978284261297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,Traditional Governance,0.030760985514242757,3076098.5514242756,0.0,0.0,0.030760985514242757,3076098.5514242756,5.434004784627533,3.7417635810844825,3.7417635810844825,3.7417635810844825,278.95213786161787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,Traditional Governance,0.0348721527652784,3487215.27652784,0.0,0.0,0.0348721527652784,3487215.27652784,3.8590685463289205,3.8504477600451663,3.8504477600451663,3.8504477600451663,277.14486073374223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,Traditional Governance,0.02884305374302768,2884305.374302768,0.0,0.0,0.02884305374302768,2884305.374302768,3.9086238509609217,4.373601315223981,4.373601315223981,4.373601315223981,306.57067906327535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,Traditional Governance,0.02509526272628783,2509526.272628783,0.0,0.0,0.02509526272628783,2509526.272628783,4.6517139061909125,4.178539997522705,4.178539997522705,4.178539997522705,295.0868402540302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,Traditional Governance,0.026020400818957234,2602040.0818957235,0.0,0.0,0.026020400818957234,2602040.0818957235,4.102016511571266,3.8046753624599594,3.8046753624599594,3.8046753624599594,268.241612082056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,Traditional Governance,0.038916449471519066,3891644.947151907,0.0,0.0,0.038916449471519066,3891644.947151907,3.9122611195544135,3.611429510743591,3.611429510743591,3.611429510743591,270.28428280222505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,Traditional Governance,0.04217909927399453,4217909.927399454,0.0,0.0,0.04217909927399453,4217909.927399454,3.652751280626779,4.270269906134655,4.270269906134655,4.270269906134655,334.245064344983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,Traditional Governance,0.028030222765504143,2803022.2765504145,0.0,0.0,0.028030222765504143,2803022.2765504145,3.58584811716198,4.0634998914068685,4.0634998914068685,4.0634998914068685,277.8174378752589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,Traditional Governance,0.031390494085627316,3139049.4085627315,0.0,0.0,0.031390494085627316,3139049.4085627315,4.94608241990202,4.583668964506409,4.583668964506409,4.583668964506409,285.62584069836714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,Traditional Governance,0.029368204760794478,2936820.4760794477,0.0,0.0,0.029368204760794478,2936820.4760794477,4.126824812765576,3.921324272936177,3.921324272936177,3.921324272936177,303.8640555647862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,Traditional Governance,0.023476362986929383,2347636.2986929384,0.0,0.0,0.023476362986929383,2347636.2986929384,5.688369112385112,3.868396973069099,3.868396973069099,3.868396973069099,280.58642212404254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,Traditional Governance,0.03582410907382336,3582410.9073823355,0.0,0.0,0.03582410907382336,3582410.9073823355,3.90776928437575,3.8100556228645432,3.8100556228645432,3.8100556228645432,281.42685097494757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,Traditional Governance,0.038379542890313714,3837954.2890313715,0.0,0.0,0.038379542890313714,3837954.2890313715,4.262937023413011,3.9853703429635092,3.9853703429635092,3.9853703429635092,269.05093942375635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,Traditional Governance,0.03741210368640899,3741210.3686408987,0.0,0.0,0.03741210368640899,3741210.3686408987,4.298879820333852,3.8427238461140765,3.8427238461140765,3.8427238461140765,340.2074382356692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,Traditional Governance,0.03321454109252423,3321454.109252423,0.0,0.0,0.03321454109252423,3321454.109252423,4.500229206617136,3.5060783686042076,3.5060783686042076,3.5060783686042076,305.6181642366612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,Traditional Governance,0.03584919121297152,3584919.121297152,0.0,0.0,0.03584919121297152,3584919.121297152,5.237019928443436,3.832080053555563,3.832080053555563,3.832080053555563,301.50999937684725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,Traditional Governance,0.02650727961488525,2650727.961488525,0.0,0.0,0.02650727961488525,2650727.961488525,5.137715792118888,3.7293146461490747,3.7293146461490747,3.7293146461490747,326.40662990945026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,Traditional Governance,0.028332867059134452,2833286.705913445,0.0,0.0,0.028332867059134452,2833286.705913445,3.211668346445752,4.313885605270277,4.313885605270277,4.313885605270277,304.96807602702614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,Traditional Governance,0.044459925884867836,4445992.588486783,0.0,0.0,0.044459925884867836,4445992.588486783,4.357073248322353,3.7491433714435085,3.7491433714435085,3.7491433714435085,286.2686685809453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,Traditional Governance,0.03964039028336268,3964039.028336268,0.0,0.0,0.03964039028336268,3964039.028336268,5.120065507939721,3.9663912909892955,3.9663912909892955,3.9663912909892955,298.59312204487395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,Traditional Governance,0.04410361069139133,4410361.069139133,0.0,0.0,0.04410361069139133,4410361.069139133,3.0298351339899097,4.152778979191786,4.152778979191786,4.152778979191786,298.86607606221446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,Traditional Governance,0.043876776014607606,4387677.60146076,0.0,0.0,0.043876776014607606,4387677.60146076,4.551337884454107,3.6370473625335484,3.6370473625335484,3.6370473625335484,294.61387608608345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,Traditional Governance,0.03743921490106941,3743921.490106941,0.0,0.0,0.03743921490106941,3743921.490106941,4.080574058544535,4.025430171048487,4.025430171048487,4.025430171048487,314.90231421964614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,Traditional Governance,0.044317341436481895,4431734.1436481895,0.0,0.0,0.044317341436481895,4431734.1436481895,4.362886081662533,4.357732318722481,4.357732318722481,4.357732318722481,273.41824043127514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,Traditional Governance,0.03369367906689464,3369367.906689464,0.0,0.0,0.03369367906689464,3369367.906689464,4.3752713003093735,4.070358555357905,4.070358555357905,4.070358555357905,278.2147810529906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,Traditional Governance,0.02127566067322914,2127566.067322914,0.0,0.0,0.02127566067322914,2127566.067322914,4.3277405556918165,3.985782821064812,3.985782821064812,3.985782821064812,293.1390928725343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,Traditional Governance,0.025306317190931175,2530631.7190931174,0.0,0.0,0.025306317190931175,2530631.7190931174,5.302702036393827,4.345868945372655,4.345868945372655,4.345868945372655,268.8643850521498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,Traditional Governance,0.027019209112525915,2701920.9112525913,0.0,0.0,0.027019209112525915,2701920.9112525913,4.555730717754789,4.540158638867783,4.540158638867783,4.540158638867783,342.06134188907754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,Traditional Governance,0.02655050028106916,2655050.0281069158,0.0,0.0,0.02655050028106916,2655050.0281069158,5.341866470407358,4.321315668980503,4.321315668980503,4.321315668980503,299.7892760750166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,Traditional Governance,0.03258038456815286,3258038.456815286,0.0,0.0,0.03258038456815286,3258038.456815286,4.891100019364271,3.9230242694467217,3.9230242694467217,3.9230242694467217,265.82816624652156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,Traditional Governance,0.03840568515173109,3840568.515173109,0.0,0.0,0.03840568515173109,3840568.515173109,4.256996547084766,4.094994435126003,4.094994435126003,4.094994435126003,305.72225133900014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,Traditional Governance,0.04029391752405857,4029391.752405857,0.0,0.0,0.04029391752405857,4029391.752405857,4.490314251079381,4.02160509356658,4.02160509356658,4.02160509356658,316.91711752361056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,Traditional Governance,0.03642045558404411,3642045.5584044107,0.0,0.0,0.03642045558404411,3642045.5584044107,4.3245238472461764,3.8230850961431115,3.8230850961431115,3.8230850961431115,295.1506506198927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,Traditional Governance,0.02811765228071767,2811765.228071767,0.0,0.0,0.02811765228071767,2811765.228071767,5.121697234378399,3.9464648451653734,3.9464648451653734,3.9464648451653734,299.0169466526743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,Traditional Governance,0.03934897755925183,3934897.755925183,0.0,0.0,0.03934897755925183,3934897.755925183,3.918798211725152,4.332518960479141,4.332518960479141,4.332518960479141,311.3089159207525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,Traditional Governance,0.03263569798673265,3263569.798673265,0.0,0.0,0.03263569798673265,3263569.798673265,5.465075024117383,3.8201727169666513,3.8201727169666513,3.8201727169666513,284.19194263349925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,Traditional Governance,0.022418058498528997,2241805.8498528996,0.0,0.0,0.022418058498528997,2241805.8498528996,4.625922208946532,4.424012012303564,4.424012012303564,4.424012012303564,305.14823788298423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,Traditional Governance,0.031236764625092815,3123676.4625092815,0.0,0.0,0.031236764625092815,3123676.4625092815,4.678224978620181,4.695259981795046,4.695259981795046,4.695259981795046,307.04335475596594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,Traditional Governance,0.032197141032366566,3219714.1032366566,0.0,0.0,0.032197141032366566,3219714.1032366566,4.525417449287382,3.8266275915896353,3.8266275915896353,3.8266275915896353,318.7464933299307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,Traditional Governance,0.03110902744834787,3110902.744834787,0.0,0.0,0.03110902744834787,3110902.744834787,4.584102456638239,3.596364365100471,3.596364365100471,3.596364365100471,326.6624380321257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,Traditional Governance,0.04079899836617847,4079899.8366178474,0.0,0.0,0.04079899836617847,4079899.8366178474,4.777109724424436,4.565870050046653,4.565870050046653,4.565870050046653,332.80816216021987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,Traditional Governance,0.039606101737910876,3960610.1737910877,0.0,0.0,0.039606101737910876,3960610.1737910877,4.754070085419677,3.6679352566171484,3.6679352566171484,3.6679352566171484,275.1322891413707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,Traditional Governance,0.038295232325487566,3829523.2325487565,0.0,0.0,0.038295232325487566,3829523.2325487565,3.9816628239445757,4.259142972162057,4.259142972162057,4.259142972162057,319.6905609017922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,Traditional Governance,0.02790900027377161,2790900.0273771607,0.0,0.0,0.02790900027377161,2790900.0273771607,4.629226759791698,3.423752659581285,3.423752659581285,3.423752659581285,309.71543566528044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,Traditional Governance,0.040700820432308396,4070082.0432308395,0.0,0.0,0.040700820432308396,4070082.0432308395,4.263257290934033,3.7491113967509664,3.7491113967509664,3.7491113967509664,293.0539272303471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,Traditional Governance,0.03794716559262908,3794716.559262908,0.0,0.0,0.03794716559262908,3794716.559262908,4.721968848624163,3.777060480468343,3.777060480468343,3.777060480468343,330.35453907194596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,Traditional Governance,0.029363597541363383,2936359.7541363384,0.0,0.0,0.029363597541363383,2936359.7541363384,4.573555332726023,3.8168150784702153,3.8168150784702153,3.8168150784702153,323.55354612176086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
